RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE
2	9022308	11037881	42.471667	20.85	422818	205100	34TDN8767002158	NK34-05	P	PPL		KV	14				NS	srp			ГАДЕН	Гаден	Гаден	ГАДЕН	Гаден	Гаден		2009-05-03
2	9022308	9022308	42.471667	20.85	422818	205100	34TDN8767002158	NK34-05	P	PPL		KV	14				N	srp			GADEN	Gaden	Gaden	GADEN	Gaden	Gaden		2009-04-08
2	425282	11037858	42.510556	20.856944	423038	205125	34TDN8824806475	NK34-05	P	PPL		KV	14				NS	srp			МАХАЛАЉУГИТ	Махала Љугит	Махала Љугит	МАХАЛАЉУГИТ	Махала Љугит	Махала Љугит		2009-05-03
2	425282	544151	42.510556	20.856944	423038	205125	34TDN8824806475	NK34-05	P	PPL		KV	14				N	srp			MAHALALJUGIT	Mahala Ljugit	Mahala Ljugit	MAHALALJUGIT	Mahala Ljugit	Mahala Ljugit		2009-04-08
2	440484	562662	43.001944	20.876944	430007	205237	34TDN8997061038	NK34-02	P	PPL		KV	15				N	srp			BATAIRE	Bataire	Bataire	BATAIRE	Bataire	Bataire		2009-04-08
2	440484	11039588	43.001944	20.876944	430007	205237	34TDN8997061038	NK34-02	P	PPL		KV	15				NS	srp			БАТАИРЕ	Батаире	Батаире	БАТАИРЕ	Батаире	Батаире		2009-05-04
2	414797	525441	43.001944	20.966389	430007	205759	34TDN9726161031	NK34-02	P	PPL		KV	15				V	srp			GORAC	Gorac	Gorac	GORAC	Gorac	Gorac		2009-04-08
2	414797	525443	43.001944	20.966389	430007	205759	34TDN9726161031	NK34-02	P	PPL		KV	15				N	srp			GORANCI	Goranci	Goranci	GORANCI	Goranci	Goranci		2009-04-08
2	423265	541692	42.829722	20.856111	424947	205122	34TDN8824041916	NK34-05	P	PPL		KV	15				N	srp			SLAVKOVICI	Slavkovići	Slavkovici	SLAVKOVICI	Slavkovići	Slavkovici		2009-04-08
2	-78014	520830	42.657222	20.338889	423926	202020	34TDN4581522963	NK34-05	P	PPLL		KV	18				V	sqi			CYSHK	Çyshk	Cyshk	CYSHK	Çyshk	Cyshk		2009-04-08
2	-78014	11063713	42.657222	20.338889	423926	202020	34TDN4581522963	NK34-05	P	PPLL		KV	18				V	sqi			¿USHKE	Ãushkë	¿ushke	¿USHKE	Ãushkë	¿ushke		2009-05-25
2	-78014	11063714	42.657222	20.338889	423926	202020	34TDN4581522963	NK34-05	P	PPLL		KV	18				D	sqi			QYSHK	Qyshk	Qyshk	QYSHK	Qyshk	Qyshk		2009-05-25
2	-78014	11063716	42.657222	20.338889	423926	202020	34TDN4581522963	NK34-05	P	PPLL		KV	18				V	sqi			CUSHKE	Çushkë	Cushke	CUSHKE	Çushkë	Cushke		2009-05-25
2	-78014	11063715	42.657222	20.338889	423926	202020	34TDN4581522963	NK34-05	P	PPLL		KV	18				V	sqi			QUSHKE	Qushkë	Qushke	QUSHKE	Qushkë	Qushke		2009-05-25
2	-78014	-114268	42.657222	20.338889	423926	202020	34TDN4581522963	NK34-05	P	PPLL		KV	18				N	srp			CUSKA	Ćuška	Cuska	CUSKA	Ćuška	Cuska		2009-04-08
2	-78014	11063712	42.657222	20.338889	423926	202020	34TDN4581522963	NK34-05	P	PPLL		KV	18				NS	srp			ЋУШКА	Ћушка	Ћушка	ЋУШКА	Ћушка	Ћушка		2009-05-25
2	-91506	520465	42.672778	20.330278	424022	201949	34TDN4512324696	NK34-05	P	PPLL		KV	18				V	sqi			PASHINOSELLO	Pashino Sello	Pashino Sello	PASHINOSELLO	Pashino Sello	Pashino Sello		2009-04-08
2	-91506	-133438	42.672778	20.330278	424022	201949	34TDN4512324696	NK34-05	P	PPLL		KV	18				N	srp			PASINOSELO	Pašino Selo	Pasino Selo	PASINOSELO	Pašino Selo	Pasino Selo		2009-04-08
2	412750	521654	42.856389	20.860278	425123	205137	34TDN8858544877	NK34-05	P	PPL		KV	15				V				SENJAK	Senjak	Senjak	SENJAK	Senjak	Senjak		2009-04-08
2	412750	543169	42.856389	20.860278	425123	205137	34TDN8858544877	NK34-05	P	PPL		KV	15				N	srp			DONJAVAGANICA	Donja Vaganica	Donja Vaganica	DONJAVAGANICA	Donja Vaganica	Donja Vaganica		2009-04-08
2	400807	500376	42.660833	20.421111	423939	202516	34TDN5255723314	NK34-05	S	RSTN		KV	18				V	srp			STANICALJUTOGLAVA	Stanica Ljutoglava	Stanica Ljutoglava	LJUTOGLAVA STANICA	Ljutoglava, Stanica	Ljutoglava, Stanica		2009-04-08
2	400807	545251	42.660833	20.421111	423939	202516	34TDN5255723314	NK34-05	S	RSTN		KV	18				V				LJUTOGLAVA	Ljutoglava	Ljutoglava	LJUTOGLAVA	Ljutoglava	Ljutoglava		2009-04-08
2	400807	500373	42.660833	20.421111	423939	202516	34TDN5255723314	NK34-05	S	RSTN		KV	18				N	srp	Ljutoglava	Železnička Stanica	ZELEZNICKASTANICALJUTOGLAVA	Železnička Stanica Ljutoglava	Zeleznicka Stanica Ljutoglava	LJUTOGLAVA ZELEZNICKASTANICA	Ljutoglava, Železnička Stanica	Ljutoglava, Zeleznicka Stanica		2009-04-08
2	431163	551398	42.845556	21.22	425044	211312	34TEN1797743688	NK34-05	S	AIRF		KV	19				D	srp			DONJAPENDUHA	Donja Penduha	Donja Penduha	DONJAPENDUHA	Donja Penduha	Donja Penduha		2009-04-08
2	423603	542177	42.841111	21.183889	425028	211102	34TEN1502743187	NK34-05	P	PPL		KV	19				V	srp			DONJAPENDUJA	Donja Penduja	Donja Penduja	DONJAPENDUJA	Donja Penduja	Donja Penduja		2009-04-08
2	423603	542175	42.841111	21.183889	425028	211102	34TEN1502743187	NK34-05	P	PPL		KV	19				N	srp			DONJAPENDUHA	Donja Penduha	Donja Penduha	DONJAPENDUHA	Donja Penduha	Donja Penduha		2009-04-08
2	412066	520134	42.568333	20.430833	423406	202551	34TDN5328513038	NK34-05	P	PPL		KV	18				N	srp			KAMENICA	Kamenica	Kamenica	KAMENICA	Kamenica	Kamenica		2009-04-08
2	412871	521954	42.576944	21.389722	423437	212323	34TEN3198313910	NK34-05	P	PPL		KV	16				N	srp			MALENOVCI	Malenovci	Malenovci	MALENOVCI	Malenovci	Malenovci		2009-04-08
2	-74486	-109124	42.961667	20.976389	425742	205835	34TDN9807456558	NK34-05	P	PPL		KV	15				V				BARA	Bara	Bara	BARA	Bara	Bara		2009-04-08
2	-74486	11039585	42.961667	20.976389	425742	205835	34TDN9807456558	NK34-05	P	PPL		KV	15				N	sqi			BARE	Bare	Bare	BARE	Bare	Bare		2009-05-04
2	-74486	-109190	42.961667	20.976389	425742	205835	34TDN9807456558	NK34-05	P	PPL		KV	15				N	srp			BARE	Bare	Bare	BARE	Bare	Bare		2009-04-08
2	-74486	11039584	42.961667	20.976389	425742	205835	34TDN9807456558	NK34-05	P	PPL		KV	15				NS	srp			БАРЕ	Баре	Баре	БАРЕ	Баре	Баре		2009-05-04
2	422874	541196	42.966111	20.938889	425758	205620	34TDN9501657053	NK34-05	P	PPL		KV	15				N	srp			CIMILJ	Cimilj	Cimilj	CIMILJ	Cimilj	Cimilj		2009-04-08
2	-79251	-116054	42.873611	20.813056	425225	204847	34TDN8473146797	NK34-05	P	PPL		KV	15				N	srp			DONJEVINARCE	Donje Vinarce	Donje Vinarce	DONJEVINARCE	Donje Vinarce	Donje Vinarce		2009-04-08
2	-79251	11039593	42.873611	20.813056	425225	204847	34TDN8473146797	NK34-05	P	PPL		KV	15				NS	srp			ДОЊЕВИНАРЦЕ	Доње Винарце	Доње Винарце	ДОЊЕВИНАРЦЕ	Доње Винарце	Доње Винарце		2009-05-04
